sep=;
Date;Bid;Ask;Opening price;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades;
2020-04-06;46,20;48,20;47,00;48,40;47,00;48,40;47,078;756656;35622106;5;
2020-04-03;46,10;48,20;47,00;48,20;47,00;48,20;47,264;48508;2286965,6;3;
2020-04-02;46,00;48,30;46,50;46,50;46,50;46,50;46,50;529592;24626028;3;
2020-04-01;46,00;48,20;;;;47,00;;9300;437100;1;
2020-03-31;46,50;48,20;47,15;47,15;47,00;47,00;47,043;4360452;205128744;10;
2020-03-30;47,00;48,20;;;;47,10;;;;0;
2020-03-27;46,00;48,20;48,40;48,40;47,10;47,10;48,08;90200;4336820;3;
2020-03-26;46,50;48,20;46,50;48,15;46,50;48,15;48,027;1692413;81281665,3;6;
2020-03-25;45,20;48,00;46,85;47,50;46,50;46,50;46,688;3952650;184540597,5;8;
2020-03-24;44,00;46,80;45,00;46,10;45,00;46,10;45,453;464000;21090400;4;
2020-03-23;44,55;45,85;45,50;45,85;45,00;45,85;45,523;3032407;138807529,5;7;
2020-03-20;46,50;47,60;48,50;49,00;46,50;46,50;47,947;2678960;127458125,6;11;
2020-03-19;46,00;48,00;45,95;47,50;44,60;47,50;47,254;945611;44684150,45;8;
2020-03-18;45,95;47,50;45,95;45,95;45,95;45,95;45,95;53500;2458325;2;
2020-03-17;44,80;47,50;44,50;45,50;44,50;45,50;45,357;700000;31750000;3;
2020-03-16;42,70;44,00;42,50;43,65;42,00;43,65;42,90;3105310;132283549;14;
2020-03-13;44,00;46,00;44,00;44,30;44,00;44,00;44,243;616800;27289200;6;
2020-03-12;42,10;44,00;42,60;42,60;42,20;42,50;42,486;2620691;111343037;15;
2020-03-11;45,35;46,00;45,90;46,45;45,50;45,50;46,024;3706103;170567685,1;21;
2020-03-10;45,00;45,45;45,55;46,35;45,10;45,10;45,726;4862296;222319784;18;
2020-03-09;44,05;44,70;44,00;44,30;43,00;44,30;43,839;2793351;122457444;12;
2020-03-06;45,20;45,75;45,40;46,00;44,25;45,425;45,495;5211496;237094642,6;18;
2020-03-05;45,95;46,60;46,15;46,55;46,00;46,30;46,314;3086977;142971334,3;11;
2020-03-04;46,15;46,80;47,60;47,90;46,70;46,80;47,239;4009587;189408731,9;14;
2020-03-03;46,90;47,80;47,20;47,55;47,00;47,10;47,213;3102363;146470540,2;17;
2020-03-02;45,75;46,25;46,60;46,60;45,75;45,75;46,017;1914309;88090986,15;11;
2020-02-28;46,05;46,65;46,60;47,10;46,45;46,45;46,798;3414058;159767511,7;14;
2020-02-27;47,50;48,10;48,30;48,50;47,55;47,55;48,198;7653260;368275610;15;
2020-02-26;48,20;48,90;47,75;48,65;47,25;48,65;47,941;5808237;278451018,25;24;
2020-02-25;48,30;48,60;49,50;49,50;48,30;48,30;48,755;5804492;283000163,6;24;
2020-02-24;49,70;50,20;50,80;50,80;49,45;49,95;50,022;4497592;224978804;16;
2020-02-21;51,00;51,40;51,20;51,40;51,20;51,40;51,341;709000;36400800;5;
2020-02-20;50,70;51,40;51,00;51,00;51,00;51,00;51,00;300000;15300000;1;
2020-02-19;51,10;51,80;51,10;51,70;51,10;51,40;51,349;981200;50383960;8;
2020-02-18;50,50;51,10;50,40;50,80;50,30;50,80;50,517;1447000;73098300;7;
2020-02-17;50,30;50,60;;;;50,60;;;;0;
2020-02-14;50,00;50,60;49,75;50,60;49,75;50,60;49,983;1594610;79703500;12;
2020-02-13;49,60;50,80;50,80;50,80;50,40;50,40;50,551;1021000;51612800;6;
2020-02-12;50,80;51,80;51,00;51,00;50,80;50,80;50,985;108250;5519100;2;
2020-02-11;50,60;51,60;52,00;52,00;51,00;51,00;51,009;318386;16237920;4;
2020-02-10;50,90;52,00;52,00;52,00;52,00;52,00;52,00;11000;572000;2;
2020-02-07;51,30;52,20;52,00;52,00;52,00;52,00;52,00;137350;7068790;2;
2020-02-06;52,00;52,40;52,25;52,25;52,20;52,20;52,209;550000;28715000;5;
2020-02-05;51,30;52,10;51,00;52,10;51,00;52,00;51,814;2708600;140280880;10;
2020-02-04;50,20;51,20;50,40;50,90;50,40;50,90;50,573;5455700;275911350;4;
2020-02-03;50,40;51,50;51,50;51,50;50,90;50,90;50,903;2010000;102315000;2;
2020-01-31;50,80;51,50;51,30;51,50;51,15;51,15;51,286;861425;44178802,5;4;
2020-01-30;50,80;51,70;51,20;51,70;50,80;51,25;51,318;36600;1878255;4;
2020-01-29;50,90;51,50;51,10;51,50;51,10;51,20;51,28;2436587;124947505,7;11;
2020-01-28;50,30;50,70;49,50;50,40;49,50;50,40;50,18;2000000;100360000;5;
2020-01-27;48,60;49,50;49,50;49,50;48,50;49,05;49,117;2277487;111863718,65;7;
2020-01-24;49,70;50,80;49,90;50,50;49,90;50,50;50,249;2535044;127382129,3;12;
2020-01-23;49,50;50,00;49,80;49,80;49,60;49,80;49,693;1472687;73181543,9;6;
2020-01-22;49,90;50,80;50,40;50,50;50,30;50,30;50,377;2280387;115001274,8;6;
2020-01-21;50,50;51,20;51,10;51,80;50,90;50,90;51,428;10433548;535295205,5;17;
2020-01-20;49,40;50,40;50,00;50,00;50,00;50,00;50,00;160335;8086417,5;3;
2020-01-17;49,60;50,70;50,50;50,50;50,10;50,50;50,481;1246000;62911000;5;
2020-01-16;49,60;50,20;49,45;49,90;49,45;49,90;49,893;125200;6246535;3;
2020-01-15;49,45;50,20;49,80;50,20;49,80;50,20;50,041;4284175;214404287,5;19;
2020-01-14;49,10;49,75;48,80;49,85;48,80;49,50;49,384;1926787;95152817,8;10;
2020-01-13;48,20;49,10;48,725;48,95;48,65;48,65;48,718;623307;30366271,9;5;
2020-01-10;48,10;48,50;48,30;48,60;48,10;48,50;48,214;2897993;139724146,6;13;
2020-01-09;47,60;48,10;48,00;48,20;47,55;48,00;48,043;3001000;144177849,5;7;
2020-01-08;47,10;48,10;48,05;48,05;47,75;48,05;47,991;3420500;164168875;13;
2020-01-07;47,25;48,30;47,00;48,20;47,00;47,50;47,508;8461753;402000522,2;23;
2020-01-06;45,85;46,30;45,50;46,25;45,50;46,25;45,84;1750000;80220000;5;
2020-01-03;45,90;46,20;45,70;46,20;45,70;46,20;46,025;103560;4768920;4;
2020-01-02;45,20;46,20;44,75;46,00;44,75;45,70;45,529;4821291;219047798,7;16;
2019-12-30;43,80;44,85;44,70;44,85;43,80;43,80;44,731;777220;34138996,8;4;
2019-12-27;43,80;44,85;44,85;44,85;44,85;44,85;44,85;21300;954622,5;2;
2019-12-23;43,80;44,85;;;;44,50;;;;0;
2019-12-20;43,80;44,80;44,325;44,80;44,30;44,50;44,342;606974;26914240,8;5;
2019-12-19;43,80;44,80;44,30;44,80;44,30;44,80;44,349;216205;9588484;3;
2019-12-18;44,60;44,85;44,75;44,75;44,75;44,75;44,75;950000;42212500;2;
2019-12-17;43,90;44,80;43,70;44,60;43,50;44,60;43,825;2847797;124804530,4;12;
2019-12-16;44,20;44,55;44,55;44,55;44,55;44,55;44,55;292692;12902926,4;3;
2019-12-13;43,60;44,65;45,00;45,00;43,60;43,60;44,437;1665687;74017371,5;7;
2019-12-12;44,50;45,00;44,85;44,85;44,50;44,825;44,833;4018000;180121100;5;
2019-12-11;44,30;45,10;44,15;44,85;44,15;44,82;44,466;2367687;105284081,05;9;
2019-12-10;45,10;45,30;;;;45,30;;;;0;
2019-12-09;44,40;45,30;44,85;45,30;44,85;45,30;45,287;896703;40580129,55;4;
2019-12-06;44,60;45,30;45,20;45,20;45,20;45,20;45,20;190500;8610600;1;
2019-12-05;44,40;45,00;44,95;44,95;44,30;44,90;44,942;1063000;47773300;4;
2019-12-04;45,00;45,15;44,00;45,15;44,00;45,15;44,857;10123330;454106650;16;
2019-12-03;43,40;44,30;44,20;44,30;44,20;44,30;44,202;1018000;44997400;3;
2019-12-02;43,50;44,40;43,00;44,35;43,00;44,00;43,704;6095024;266374982;16;
2019-11-29;43,95;44,40;43,875;44,40;43,875;44,40;44,129;2017900;89008323;7;
2019-11-28;43,45;44,20;43,60;44,10;43,45;44,10;43,954;3075000;135159750;13;
2019-11-27;43,00;43,50;42,20;43,40;42,20;43,40;42,975;8019663;344642542,7;23;
2019-11-26;41,50;41,95;41,75;41,75;41,75;41,75;41,75;982687;41027182,25;2;
2019-11-25;41,80;42,35;42,05;42,05;41,80;42,05;41,931;2102149;88145365,45;5;
2019-11-22;42,60;42,80;42,55;42,80;42,55;42,80;42,561;1051687;44761241,85;5;
2019-11-21;42,70;43,10;;;;42,90;;;;0;
2019-11-20;42,55;43,10;;;;42,90;;;;0;
2019-11-19;42,55;43,00;43,05;43,05;42,10;42,90;42,474;7232687;307428622,7;19;
2019-11-18;43,15;43,65;43,50;43,50;43,50;43,50;43,50;1492687;64928884,5;4;
2019-11-15;43,55;44,15;44,30;44,30;43,90;43,90;44,113;6995637;308436265,5;12;
2019-11-14;43,75;44,30;42,95;43,85;42,65;43,75;43,11;5993387;258381477,4;20;
2019-11-13;43,05;43,40;44,00;44,00;43,40;43,45;43,689;3168687;138437134,5;9;
2019-11-12;44,40;44,50;44,45;44,50;44,40;44,50;44,406;563045;25002630,25;6;
2019-11-11;44,50;45,00;45,00;45,00;44,50;44,50;44,782;2530000;113299001,65;6;
2019-11-08;44,50;44,95;45,05;45,05;44,80;44,80;44,877;982687;44100327,6;5;
2019-11-07;44,70;44,85;44,75;44,80;44,70;44,80;44,765;2850000;127580000;6;
2019-11-06;44,15;44,70;44,20;44,70;44,20;44,70;44,356;3023700;134291850;12;
2019-11-05;44,15;44,75;44,65;45,10;44,45;44,75;44,782;16449520;730188239,7;16;
2019-11-04;43,20;43,60;42,40;43,75;42,40;43,50;43,041;16524871;706799901,5;29;
2019-11-01;41,70;42,20;41,70;42,30;41,70;42,10;41,881;10118821;419033350,2;21;
2019-10-31;41,05;41,60;41,325;41,60;41,30;41,50;41,358;1805142;74543236,2;6;
2019-10-30;41,40;41,60;41,15;41,325;41,15;41,325;41,23;1750000;72152500;4;
2019-10-29;40,40;41,00;40,325;40,95;40,25;40,95;40,476;2978805;120569901,25;8;
2019-10-28;40,10;40,60;40,45;40,45;40,325;40,325;40,371;1100000;44407500;3;
2019-10-25;40,20;40,45;40,30;40,45;39,90;40,45;40,255;1328216;53466833,4;6;
2019-10-24;40,35;40,80;41,55;41,55;40,60;40,60;40,823;1930000;78789000;5;
2019-10-23;41,30;41,75;41,55;41,75;41,30;41,30;41,421;756000;31314300;5;
2019-10-22;41,55;41,80;41,80;41,80;41,50;41,55;41,535;1392000;57816850;3;
2019-10-21;41,00;41,50;41,00;41,50;41,00;41,50;41,156;3636500;149665150;8;
2019-10-18;40,40;41,00;39,90;40,80;39,90;40,80;40,36;5150000;207852500;9;
2019-10-17;39,85;39,95;39,65;39,75;39,50;39,75;39,607;3450000;136642500;9;
2019-10-16;39,80;40,20;39,35;39,95;39,35;39,95;39,686;3360000;133344500;8;
2019-10-15;38,80;39,00;38,60;38,95;38,60;38,80;38,826;1650000;64062251;5;
2019-10-14;38,70;39,10;39,00;39,10;38,60;39,10;38,974;930200;36253320;4;
2019-10-11;39,40;39,70;39,50;39,70;39,50;39,70;39,501;503180;19876246;2;
2019-10-10;38,95;39,50;39,30;39,675;39,30;39,35;39,436;4050000;159716250;12;
2019-10-09;38,75;39,30;38,50;39,00;38,45;39,00;38,715;2200000;85173400;7;
2019-10-08;38,50;39,05;38,875;39,15;38,875;38,90;39,114;1495500;58400792,5;5;
2019-10-07;39,05;39,15;38,95;39,05;38,95;39,05;38,995;505000;19692550;3;
2019-10-04;38,80;38,95;38,60;38,75;38,40;38,75;38,70;1572188;60844269,2;6;
2019-10-03;38,40;38,60;38,50;39,00;38,50;38,50;38,635;3203000;123749000;13;
2019-10-02;38,15;38,40;38,50;38,50;37,55;38,25;38,048;2041500;77674275;9;
2019-10-01;38,00;38,30;37,95;38,50;37,95;38,50;38,092;3044900;115982695;10;
2019-09-30;37,30;37,65;36,70;37,40;36,70;37,40;37,113;5172791;191978867;10;
2019-09-27;36,70;37,00;37,40;37,40;36,75;37,00;37,164;7440000;276496500;19;
2019-09-26;37,40;37,95;38,40;38,40;37,80;37,95;37,969;2188500;82948700;10;
2019-09-25;38,00;38,40;38,40;38,40;38,35;38,35;38,376;950000;36457500;2;
2019-09-24;38,45;38,90;38,60;38,90;38,60;38,90;38,629;558000;21554700;3;
2019-09-23;38,60;38,75;38,75;38,75;38,60;38,60;38,671;210407;8152449,7;3;
2019-09-20;38,60;39,05;38,90;39,05;38,90;39,05;38,909;425000;16536250;2;
2019-09-19;38,50;39,00;38,525;39,00;38,50;39,00;38,709;1416660;54836910;7;
2019-09-18;38,60;38,80;38,70;38,70;38,70;38,70;38,70;3875;149962,5;1;
2019-09-17;38,60;38,80;38,525;38,525;38,525;38,525;38,525;1052000;40537400;2;
2019-09-16;38,20;38,75;39,10;39,10;38,65;38,65;38,904;2429600;94519860;8;
2019-09-13;39,10;39,55;39,325;39,325;39,325;39,325;39,325;6400;251680;1;
2019-09-12;39,05;39,60;39,50;39,50;39,10;39,10;39,366;1510000;59442000;3;
2019-09-11;39,10;39,55;40,00;40,00;39,45;39,55;39,484;2970140;117273787;8;
2019-09-10;39,80;40,00;40,30;40,30;39,75;40,00;40,101;4051533;162469529,9;10;
2019-09-09;40,35;40,50;40,30;40,50;40,30;40,40;40,429;2563565;103642204,25;5;
2019-09-06;39,80;40,25;40,00;40,00;40,00;40,00;40,00;54186;2167440;1;
2019-09-05;40,00;40,30;40,00;40,15;40,00;40,15;40,147;2044445;82077800;3;
2019-09-04;39,90;40,25;39,80;40,05;39,80;39,90;39,838;752518;29978618,2;6;
2019-09-03;39,80;40,30;40,55;40,55;40,15;40,15;40,257;4712418;189707645,9;9;
2019-09-02;40,05;40,55;40,20;40,35;40,20;40,35;40,206;3000000;120502500;5;
2019-08-30;39,50;40,05;39,25;39,45;39,25;39,45;39,347;6478444;254474615,8;6;
2019-08-29;39,00;39,50;39,55;39,55;38,775;39,00;39,016;3757995;146620224,75;13;
2019-08-28;39,05;39,55;39,50;39,55;39,05;39,55;39,369;317137;12485244,85;5;
2019-08-27;39,00;39,55;39,40;39,55;39,40;39,50;39,488;1199130;47351322;5;
2019-08-26;39,15;39,65;40,10;40,10;39,40;39,40;39,861;4832995;192645599,5;13;
2019-08-23;40,10;40,60;40,60;40,60;40,60;40,60;40,60;50000;2030000;1;
2019-08-22;40,10;40,70;40,15;40,40;40,025;40,40;40,194;1610000;64711750;5;
2019-08-21;39,55;40,00;40,50;40,50;39,60;39,60;40,171;3977855;159683003,5;15;
2019-08-20;40,45;41,00;41,50;41,50;40,80;41,00;41,152;3501295;144086075,25;11;
2019-08-19;41,20;41,75;41,60;41,80;41,20;41,75;41,718;58274617;2419002024;10;
2019-08-16;41,00;41,30;41,00;41,00;41,00;41,00;41,00;3077995;126197795;5;
2019-08-15;41,00;41,50;41,90;41,90;41,15;41,15;41,446;2843108;117835431,9;12;
2019-08-14;41,70;42,20;42,00;42,20;41,80;41,80;41,937;3153145;132211820,5;9;
2019-08-13;42,00;42,50;42,40;42,40;42,40;42,40;42,40;660000;27984000;1;
2019-08-12;41,90;42,40;;;;42,20;;;;0;
2019-08-09;42,00;42,40;42,20;42,20;42,20;42,20;42,20;3060;129132;1;
2019-08-08;42,00;42,40;42,30;42,30;42,20;42,20;42,249;1322000;55852000;5;
2019-08-07;42,20;42,40;42,30;42,30;42,30;42,30;42,30;1450000;61335000;3;
2019-08-06;42,40;43,00;42,50;42,50;42,40;42,40;42,497;123300;5239920;2;
2019-08-02;42,40;43,00;;;;42,90;;;;0;
2019-08-01;42,40;43,00;;;;42,90;;;;0;
2019-07-31;42,50;43,00;;;;42,90;;;;0;
2019-07-30;42,40;43,00;;;;42,90;;;;0;
2019-07-29;42,45;43,00;;;;42,90;;;;0;
2019-07-26;42,45;43,00;42,90;42,90;42,90;42,90;42,90;5503;236078,7;1;
2019-07-25;42,45;43,00;42,85;42,85;42,85;42,85;42,85;635500;27157975;4;
2019-07-24;42,30;42,75;42,30;42,50;42,30;42,50;42,491;293083;12453410,9;2;
2019-07-23;42,40;42,85;42,80;42,80;42,40;42,40;42,591;2636995;112311387,5;7;
2019-07-22;42,60;43,10;42,70;42,75;42,60;42,70;42,721;2310000;98686000;5;
2019-07-19;42,60;43,00;43,20;43,20;42,80;42,80;42,945;1657505;71181414;7;
2019-07-18;43,00;43,50;43,20;43,60;43,10;43,20;43,223;2183500;94370600;8;
2019-07-17;43,00;43,50;43,00;43,20;42,90;43,20;43,087;12607405;543239896;10;
2019-07-16;42,40;43,00;42,80;42,80;42,70;42,70;42,80;897718;38421900,4;3;
2019-07-15;42,40;43,00;;;;42,80;;;;0;
2019-07-12;42,40;43,00;42,70;42,85;42,65;42,80;42,79;20627500;882837825;8;
2019-07-11;42,40;42,90;42,80;42,80;42,40;42,675;42,782;1664500;71209800;5;
2019-07-10;42,80;43,30;43,30;43,30;43,15;43,20;43,204;5657595;244429564;6;
2019-07-09;42,90;43,35;43,20;43,35;42,90;43,35;43,19;706200;30500980;7;
2019-07-08;42,90;43,30;43,125;43,125;43,125;43,125;43,125;500000;21562500;1;
2019-07-05;42,90;43,10;43,00;43,00;43,00;43,00;43,00;145000;6235000;1;
2019-07-04;42,80;43,35;42,60;43,00;42,60;43,00;42,743;2189900;93666740;9;
2019-07-03;42,00;42,45;42,10;42,225;42,10;42,225;42,113;556000;23414600;2;
2019-07-02;41,70;42,05;42,25;42,50;41,90;42,00;42,06;3634400;152864298,75;11;
2019-07-01;42,00;42,45;43,30;43,60;42,00;42,00;42,862;5235150;224391296;13;
2019-06-28;;43,85;43,50;43,50;43,30;43,30;43,471;4349706;188864269,8;8;
2019-06-27;43,30;43,70;43,00;43,70;42,50;43,70;42,953;4502900;193414830;12;
2019-06-26;43,00;43,35;43,625;43,625;43,25;43,25;43,506;4900000;213177500;5;
2019-06-25;43,30;43,90;43,20;43,75;43,20;43,75;43,58;5631899;245439954,9;10;
2019-06-24;42,90;43,40;42,70;43,10;42,70;43,10;42,91;4925200;211337710;12;
2019-06-21;42,20;42,70;41,975;42,30;41,80;42,30;42,093;1168437;49183166,6;4;
2019-06-20;41,85;42,20;41,60;42,00;41,60;42,00;41,94;1353520;56767192;4;
2019-06-19;41,60;42,10;41,80;41,80;41,60;41,60;41,617;121166;5042505,6;3;
2019-06-18;41,60;42,00;41,70;41,70;41,60;41,60;41,697;353849;14754318,4;5;
2019-06-14;41,60;42,00;41,30;42,10;41,30;41,90;41,678;7203900;300245040;10;
2019-06-13;41,00;41,50;40,70;41,30;40,70;41,30;41,182;5327400;219392900;7;
2019-06-12;40,80;41,10;41,00;41,00;40,80;40,90;40,874;3575000;146140000;6;
2019-06-11;41,00;41,40;;;;42,20;;;;0;
2019-06-07;42,20;42,40;;;;42,20;;;;0;
2019-06-06;42,00;42,40;42,20;42,30;42,00;42,20;42,032;1948350;81885930;11;
2019-06-05;42,20;42,50;42,60;42,60;42,20;42,20;42,406;30900;1310340;3;
2019-06-04;42,30;42,60;42,00;42,60;42,00;42,60;42,323;1400653;59248291,3;5;
2019-06-03;42,30;42,60;42,90;42,90;42,30;42,30;42,489;1705000;72444500;7;
2019-05-31;43,00;43,10;42,90;43,10;42,90;42,90;42,901;2011500;86295650;3;
2019-05-29;42,90;43,10;42,90;43,00;42,90;42,90;42,962;50100;2152390;5;
2019-05-28;42,75;43,30;43,70;43,70;43,025;43,025;43,238;1463400;63274997,5;6;
2019-05-27;43,55;44,10;43,55;44,00;43,55;43,825;43,981;4772359;209895046;3;
2019-05-24;43,80;44,05;44,00;44,05;44,00;44,00;44,035;13435200;591595680;7;
2019-05-23;43,50;44,05;43,85;43,85;43,50;43,50;43,797;82543;3615120,5;2;
2019-05-22;43,50;43,80;43,75;44,05;43,60;43,65;43,707;5557000;242844325;11;
2019-05-21;43,00;43,50;42,90;43,00;42,80;43,00;42,926;1951500;83769500;5;
2019-05-20;43,00;43,50;43,60;43,60;43,00;43,30;43,332;1975100;85584610;6;
2019-05-17;43,60;44,00;43,25;44,00;43,20;43,60;43,481;2978036;129556908,5;11;
2019-05-16;43,45;44,00;43,75;43,95;43,45;43,45;43,70;1461042;63848044,6;6;
2019-05-15;43,40;44,00;43,95;43,95;43,40;43,40;43,525;67600;2945390;3;
2019-05-14;43,80;44,00;43,80;43,80;43,80;43,80;43,80;796000;34860200;3;
2019-05-13;43,75;44,00;44,00;44,05;43,75;44,00;43,961;3020493;132784936,25;13;
2019-05-10;43,65;44,05;44,00;44,05;43,50;43,60;43,723;4094000;179028000;9;
2019-05-09;43,60;44,05;44,25;44,45;43,80;43,825;43,993;3678474;161825408,9;9;
2019-05-08;43,70;44,35;44,00;44,10;43,70;43,975;43,751;6496610;284235299,75;6;
2019-05-07;43,60;44,10;43,55;43,80;43,55;43,80;43,792;5741742;251441214,1;12;
2019-05-06;43,50;44,10;43,80;43,80;43,45;43,80;43,791;1593881;69798029,45;6;
2019-05-03;44,10;44,15;44,20;44,20;44,15;44,15;44,175;40000;1766000;3;
2019-05-02;44,05;44,35;44,125;44,35;44,125;44,35;44,133;305000;13460500;4;
2019-04-30;44,10;44,45;44,075;44,45;44,075;44,125;44,079;8468395;373276689,5;8;
2019-04-29;43,80;44,30;43,10;43,90;43,10;43,70;43,638;6333964;276402120,9;11;
2019-04-26;42,90;43,50;43,20;43,20;42,90;42,90;43,165;1202000;51884400;3;
2019-04-24;42,90;43,50;42,85;42,90;42,85;42,90;42,855;55442;2375961,8;3;
2019-04-23;42,85;43,40;42,85;42,85;42,85;42,85;42,85;10269;440026,65;1;
2019-04-17;42,85;43,40;43,60;43,60;43,125;43,125;43,477;962700;41855187,5;5;
2019-04-16;43,60;44,10;44,60;44,60;44,00;44,00;44,01;5477018;241044902,8;4;
2019-04-15;44,10;44,75;;;;44,55;;;;0;
2019-04-12;44,55;44,60;44,50;44,55;44,45;44,55;44,48;1000000;44480000;3;
2019-04-11;44,55;45,15;44,75;44,85;44,70;44,70;44,78;2500000;111950000;3;
2019-04-10;44,75;45,15;44,75;44,75;44,75;44,75;44,75;3000;134250;1;
2019-04-09;44,65;45,15;44,75;44,75;44,75;44,75;44,75;773500;34614125;4;
2019-04-08;44,85;45,35;45,35;45,35;44,85;44,90;44,865;31150000;1397247500;5;
2019-04-05;44,65;45,30;;;;44,75;;;;0;
2019-04-04;44,50;45,15;44,85;45,125;44,75;44,75;44,863;17069537;765647906,3;11;
2019-04-03;44,35;44,90;45,30;45,60;44,85;44,85;45,165;4213100;190284260;16;
2019-04-02;44,00;44,55;44,45;44,55;44,00;44,55;44,265;5020200;222218405;11;
2019-04-01;43,50;43,80;43,05;43,50;43,05;43,50;43,314;2720000;117840000;5;
2019-03-29;42,80;43,30;42,70;43,30;42,70;43,30;43,208;1719760;74306605;7;
2019-03-28;42,50;43,00;42,60;43,80;42,00;42,75;42,705;8417800;359480390;19;
2019-03-27;43,75;44,30;43,90;44,35;43,80;44,025;43,987;4950300;217665045;10;
2019-03-26;43,00;43,60;42,60;43,60;42,45;43,60;42,731;1625702;69469239,9;7;
2019-03-25;42,00;42,60;42,30;42,80;42,00;42,30;42,416;2924446;124042872;12;
2019-03-22;43,10;43,70;44,35;44,35;43,20;43,50;43,521;5850000;254600000;10;
2019-03-21;43,70;44,35;42,70;44,00;42,70;43,70;43,641;3703500;161622950;6;
2019-03-20;42,70;43,20;43,40;43,40;42,40;42,70;42,965;4637369;199235531,3;13;
2019-03-19;43,70;44,35;44,425;44,425;43,70;43,70;44,312;1512683;67029247,1;3;
2019-03-18;44,10;44,75;44,05;44,25;43,90;44,25;44,004;3838300;168898830;9;
2019-03-15;44,15;44,75;44,60;44,70;43,55;44,70;44,321;6367599;282220220,9;14;
2019-03-14;44,20;44,75;43,30;44,525;43,30;44,25;44,157;3144167;138837389,75;8;
2019-03-13;42,70;43,30;42,60;43,10;42,60;43,10;42,944;3050000;130980000;7;
2019-03-12;42,00;42,50;42,45;42,50;42,45;42,50;42,452;570600;24223000;6;
2019-03-11;42,45;42,85;42,70;42,85;42,45;42,45;42,684;4288648;183054607,3;6;
2019-03-08;42,45;43,05;42,00;43,35;42,00;42,45;42,649;12068002;509734935,6;21;
2019-03-07;41,30;41,80;42,30;42,30;41,60;41,80;41,87;1403148;58749660,4;5;
2019-03-06;42,00;42,60;42,60;42,60;42,00;42,60;42,209;2225021;93915634,1;9;
2019-03-05;42,40;42,80;42,60;42,95;42,40;42,40;42,503;605000;25714000;4;
2019-03-04;42,40;42,90;42,50;42,50;42,40;42,40;42,41;50000;2120500;2;
2019-03-01;42,40;42,90;42,80;43,00;42,65;42,65;42,779;1272750;54446452,5;8;
2019-02-28;42,80;43,40;43,00;43,40;42,95;42,95;43,028;3906179;168073238,05;7;
2019-02-27;42,90;43,50;43,20;43,20;43,20;43,20;43,20;708400;30602880;2;
2019-02-26;43,15;43,65;43,45;43,45;43,40;43,40;43,437;1890000;82095500;6;
2019-02-25;42,85;43,45;42,85;42,85;42,85;42,85;42,85;15100;647035;2;
2019-02-22;43,20;43,45;42,80;43,10;42,80;42,85;42,945;1051747;45167358,95;4;
2019-02-21;42,60;43,10;42,50;42,60;42,50;42,60;42,55;1001900;42630940;3;
2019-02-20;42,00;42,60;;;;42,20;;;;0;
2019-02-19;42,30;42,80;42,65;43,00;42,20;42,20;42,698;6245000;266649095,4;17;
2019-02-18;42,60;43,00;42,80;42,80;42,50;42,70;42,685;3380100;144279280;11;
2019-02-15;43,20;43,80;43,60;44,55;43,45;43,45;43,789;7162000;313619925;17;
2019-02-14;43,10;43,50;43,10;43,40;43,10;43,40;43,147;4890000;210989000;6;
2019-02-13;43,30;43,70;43,40;43,50;42,80;43,50;43,168;2964000;127949875;10;
2019-02-12;43,00;43,60;43,30;43,30;43,30;43,30;43,30;522965;22644384,5;2;
2019-02-11;43,00;43,60;43,25;43,60;43,25;43,25;43,26;823000;35602800;4;
2019-02-08;43,20;43,80;43,50;43,80;43,50;43,50;43,536;2436199;106023826,5;14;
2019-02-07;43,80;44,35;44,05;44,30;43,80;43,80;44,087;671000;29582300;3;
2019-02-06;43,75;44,35;43,75;43,75;43,75;43,75;43,75;1100;48125;1;
2019-02-05;43,70;44,25;44,10;44,10;43,70;43,70;44,061;1403000;61817100;6;
2019-02-04;44,10;44,60;44,70;44,70;44,70;44,70;44,70;4451;198959,7;1;
2019-02-01;44,10;44,75;44,70;44,70;44,60;44,60;44,628;1450000;64710000;5;
2019-01-31;44,70;45,25;45,30;45,30;44,80;45,00;45,073;3713186;167363232,8;8;
2019-01-30;45,80;46,45;46,75;46,75;45,75;45,75;46,236;1411200;65248125;5;
2019-01-29;46,00;46,65;46,65;46,65;46,00;46,00;46,479;1718600;79879320;7;
2019-01-28;46,80;47,30;47,05;47,05;46,80;46,80;47,037;3100000;145820000;8;
2019-01-25;46,40;47,05;45,85;47,05;45,85;47,05;46,557;8915500;414052325;8;
2019-01-24;45,65;46,30;45,425;46,30;45,425;46,30;45,686;2000000;91372500;4;
2019-01-23;45,10;45,75;44,90;45,25;44,90;45,10;45,169;3818000;172459775;11;
2019-01-22;44,15;44,75;44,45;44,45;44,45;44,45;44,45;357800;15904210;2;
2019-01-21;44,20;44,75;;;;44,10;;;;0;
2019-01-18;44,15;44,65;44,70;44,70;44,10;44,10;44,471;1057350;47132881,75;9;
2019-01-17;44,70;45,25;44,90;45,35;44,70;44,70;44,956;4210254;189255760,4;9;
2019-01-16;44,60;44,95;44,75;44,95;44,75;44,95;44,751;513815;22993641,25;3;
2019-01-15;44,30;44,75;44,75;44,90;44,50;44,50;44,741;997435;44626532,5;7;
2019-01-14;44,30;44,65;44,20;44,45;44,20;44,45;44,262;2170687;96038037,15;8;
